Date,Course,Percentage
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,4%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,1%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,CFI,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,DESIGN,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,MVP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,12%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,15%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,76%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,16%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,74%
2018-03-12,SCP,6%
2018-03-12,SCP,0%
2018-03-12,SCP,95%
2018-03-12,SCP,0%
2018-03-12,SCP,8%
2018-03-12,SCP,8%
2018-03-12,SCP,6%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,32%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,45%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,93%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,4%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,60%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,35%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,88%
2018-03-12,SCP,100%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,1%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,52%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,6%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,95%
2018-03-12,SCP,0%
2018-03-12,SCP,3%
2018-03-12,SCP,0%
2018-03-12,SCP,52%
2018-03-12,SCP,8%
2018-03-12,SCP,26%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,96%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,8%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,9%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,3%
2018-03-12,SCP,17%
2018-03-12,SCP,0%
2018-03-12,SCP,61%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,59%
2018-03-12,SCP,4%
2018-03-12,SCP,0%
2018-03-12,SCP,14%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,34%
2018-03-12,SCP,0%
2018-03-12,SCP,1%
2018-03-12,SCP,0%
2018-03-12,SCP,0%
2018-03-12,SCP,6%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,97%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
2018-03-12,ROBO,0%
